PlantingDepth,SoilAcidity,WaterVapor,LiquidWater,CO2,HeatPad,RedLight,BlueLight,UVLight,PlantGrowth
0.361828804,3.352646828,12.01610565,66.99910164,11.90624237,47.44643688,68.6882019,3.145074844,61.98701859,55.03767648
3.013540208,2.328513741,54.2329967,36.40314937,36.21411085,75.50979555,44.56827044,69.56679225,16.72260165,37.28095632
3.37475121,4.049960852,60.70610285,22.83822298,33.25876713,87.44703889,8.64559412,98.54260683,36.03025675,36.63957746
3.27958256,5.563475966,60.66544652,98.34135175,39.72001314,47.62835085,60.0110352,45.6422627,46.31407857,55.61467923
2.787195444,1.114361286,46.40142918,11.15691662,5.050630569,105.980289,18.87247562,46.01199627,54.59225178,26.46187134
0.035535991,9.812413335,1.101440191,23.48536849,22.41571188,73.61185253,72.16486335,88.64669204,81.11881614,47.67182929
0.664476752,10.79113317,95.02753019,27.92457342,27.74966717,124.5300281,16.40757322,23.26091528,41.20587111,22.24910358
2.593267262,13.26134574,57.92089105,9.083276987,6.960203648,4.711902738,90.06982446,50.61331391,60.69446206,24.70200569
2.547557354,9.756591797,78.97591591,25.92821121,21.19138718,62.23207474,93.66192818,18.72091293,46.72942162,35.41401393
3.900202215,4.178202271,55.35551906,63.18027377,30.40945768,104.849171,77.89904475,32.65373111,23.87234569,53.78281752
0.883222222,12.31632495,1.332676411,81.81349039,4.520382881,103.3400452,33.89741182,29.83843088,80.45016527,66.58454318
2.74879843,2.318094611,56.80330396,53.49562764,4.392197132,13.21593344,58.52316022,40.08486867,65.44693112,45.09301525
0.895661116,9.18937254,53.93512249,99.45385456,15.66298485,104.4177365,50.5333662,47.69394398,90.01595974,77.65984256
3.661799133,11.57077801,40.65856338,47.31525779,16.69193029,67.69892395,45.59039474,78.57155204,46.38089538,47.92108739
3.430706859,4.565843821,39.88155127,40.27279615,26.58116817,109.0705717,40.90636969,18.5742259,80.82002401,40.34307132
0.859518349,13.78779972,82.78265595,70.52493691,5.485231876,85.68499863,32.24726319,19.40971017,85.65083146,62.51885106
0.553979874,13.62547207,76.11913681,96.14424706,20.55770874,40.52860737,70.10812759,98.12273979,90.46382904,67.75637062
3.965407312,11.22683489,98.74030948,38.90911937,27.48627424,91.31211221,89.62489963,87.07520366,86.85857654,54.96450499
0.934188962,12.20460677,16.73494577,45.49609423,7.762589455,54.89360452,25.52648783,38.69315386,58.92311335,44.28453836
4.356152117,2.550710082,23.92657399,39.84039426,31.24760866,100.7281071,53.21601033,47.16327786,77.73316503,46.15453889
3.292838335,1.799143314,62.57507801,58.24182034,5.350656509,80.36266088,7.71458149,75.53098202,60.04202366,53.49501111
2.312552631,4.818614125,34.70939994,67.48456359,16.86719656,9.419814944,0.267452002,97.84364104,65.64840674,54.72985032
2.451590896,6.590890169,47.8169322,40.16526937,18.34052563,90.24090648,48.21308851,2.408349514,84.98038054,45.47357003
1.377432644,13.40699661,38.71284127,39.64634538,33.35169077,8.174970746,46.31343484,92.95616746,37.28109002,38.7152912
3.758537769,4.684873581,19.11959648,32.38353729,27.52473831,90.05576134,69.95062828,52.33688354,93.23906898,47.34853374
2.576831281,5.297653794,87.36588359,49.38070178,34.88596678,36.73943937,13.97435069,49.87222552,55.53480983,45.02904351
2.924624085,9.245079756,47.97736406,6.512987614,0.661168098,1.585255861,30.84727526,23.98372889,71.8885541,19.69253016
2.410725653,10.67050207,88.84189725,29.49479222,27.25890398,66.73225462,52.14622617,20.24663091,31.8544209,32.34561583
4.551481009,0.716134548,41.90137386,21.16339207,33.1956768,49.11291361,16.24619961,19.41568851,68.62552166,33.73285335
4.769534767,1.238538861,24.51371551,33.06555152,25.69541693,47.88097084,8.705800772,26.78522468,77.05611587,40.73075882
3.88191402,2.818420649,45.05437613,30.38519621,14.76602077,75.72169662,70.79843283,83.79648924,89.2826438,51.45420535
3.182654679,5.262491107,97.04933763,58.097893,35.34473658,74.13982689,84.85623002,94.15307641,58.79812837,61.48962612
2.554297447,10.50413227,43.96362305,59.69491005,27.73700714,19.93951321,85.42575836,62.66217232,75.41646957,57.83230928
1.055274904,8.682651162,63.27325702,69.44853663,35.67494154,58.75322282,24.23841357,27.14831233,18.81706119,47.86822018
0.392125249,13.56176734,18.9368844,90.30362368,14.01690006,45.54878831,79.98672724,17.39960909,2.598440647,47.42265069
3.799726069,3.305400252,29.91841435,96.14046216,0.023739338,59.82700884,14.93294835,14.26656842,28.05483937,49.08176458
1.509968042,13.05655718,6.806588173,17.17364788,16.40507698,19.87259626,47.27079868,64.55314159,65.03403187,32.36989796
3.017608821,0.481919408,15.3937757,7.192987204,31.55549765,90.47008693,7.477706671,59.78106856,82.80128837,35.79979514
4.267086387,1.294333696,65.62708616,71.52827978,30.72093487,18.34985614,48.94560575,29.5843482,37.13501692,49.76588024
4.138953984,0.216587901,5.692535639,94.09247041,26.87452555,100.0688249,77.02603936,72.46332765,69.97733712,82.62810363
0.849950314,5.496334076,56.95004463,23.43969345,34.96404648,55.71208954,79.08234596,30.70993423,27.66985893,31.10753871
0.174663961,7.142569184,57.56594539,13.02863955,8.544604778,65.75678289,82.7706039,64.0694797,54.68384624,33.92294645
3.514915109,4.872442961,86.30295992,5.11995554,11.7555666,6.574240923,35.88429689,33.44274759,67.11722612,19.8105457
0.488485396,6.302084327,27.08776593,65.02154469,37.76477098,35.64225256,2.757817507,35.71723104,68.14106107,55.92528623
0.772303343,10.28037214,67.49579906,20.5401659,30.31088829,60.75206041,67.24345684,41.46091938,93.84763241,45.72195696
4.744763076,11.16887295,26.73434615,17.06413627,28.45134497,127.8561085,47.21793532,55.27843833,99.14368987,31.52980003
3.043143153,11.15827775,1.380765438,32.00272322,24.19354916,11.11854911,80.75031042,14.43012953,29.75820303,29.08943548
3.438225091,5.850341678,39.10532594,92.40546823,33.97621393,1.982472539,78.53575349,53.91231179,17.15660691,46.46085604
3.569812775,1.918314934,84.69018936,39.29171562,31.10038757,124.3119669,33.78171921,28.40399742,60.98556519,33.68891898
2.662049234,12.90690005,40.40996432,83.09952617,27.81136274,81.93468988,90.98693728,94.86424327,80.1761806,80.02556449
1.611841321,9.488630056,89.57754374,92.02643633,30.92794895,7.107902765,44.29193735,19.42759752,64.32186365,48.10741906
2.020460665,3.725983977,11.84409261,62.94468045,9.32965517,81.8391186,28.36497426,92.65525937,5.48222661,48.87183967
1.208115816,5.191290379,79.48658466,0.843024254,8.370141983,103.7679076,87.9317522,75.9691,44.95890141,31.19338032
0.842110813,1.888266683,41.98269248,3.938764334,36.01186514,38.98923099,42.62375236,85.7870996,6.405586004,18.38579089
0.036744475,7.643651247,51.97361708,38.02922964,36.29714489,92.17718959,72.12074995,70.80453634,76.18540525,50.29753622
4.10048753,5.463557124,48.31309915,24.37477708,33.30995798,120.4325277,21.66076303,91.08791947,23.23632836,26.28037286
4.153826237,0.870660782,24.10788536,43.23730469,26.16556168,49.08387184,2.697706223,47.98069,56.66241646,42.49578838
0.697606504,1.673885942,71.03382945,21.7022121,3.416621685,52.25276411,39.36592937,92.82361865,1.397579908,27.10344037
0.642376542,9.315602064,1.075088978,74.90001917,1.709828377,17.2523129,83.77410173,5.481112003,25.90180635,48.86898078
3.017233908,0.861278892,17.24403501,68.27901006,24.19104815,93.10998976,6.061059237,44.69979405,95.00997663,64.61080604
1.452659369,2.936772823,93.60902309,72.97480106,2.164869308,9.842989445,16.4157629,39.22026157,3.572916985,43.60122772
2.903890312,6.197717786,58.64858031,73.13913703,39.49096441,46.10089958,22.45492339,87.879318,98.97174239,72.9437124
2.965175509,9.077602625,74.8763442,23.64100218,11.27000332,49.83144164,86.77762747,38.99077177,43.26232672,32.32833523
0.473885834,7.074788928,10.90374589,37.90078759,12.16091394,115.5019981,65.2389586,13.14054132,37.6793921,32.04504295
2.057557106,13.29770756,92.43946075,41.57528877,38.30410004,4.778780937,59.31663513,51.9888401,16.31174088,33.78608688
3.414636552,3.610519052,47.72855639,59.94021297,20.92678785,37.45807588,57.44859576,20.30112147,63.51405978,51.05314028
0.706618428,4.852382421,75.92254877,10.43015718,7.401986122,49.76626039,15.70774317,54.54274416,66.35900736,27.95095366
0.678512156,3.210898757,27.90673375,60.95617414,12.44660616,96.17849886,1.71521306,53.03247571,43.21845174,53.20745768
2.406812906,8.008030415,6.005692482,47.14057446,1.402101517,23.80640745,5.088067055,97.66948223,0.207257271,32.58541319
0.727464855,3.62359345,38.30427527,44.05001998,9.767549038,129.7038096,79.53371406,12.18985915,35.28942466,31.66276663
4.936346412,13.88103032,35.37214994,80.68374395,16.47540569,7.543219328,96.2541461,17.08453894,5.647170544,45.61288552
0.734689534,8.421341777,81.02765679,7.44639039,28.43923807,71.80514157,44.67073083,75.78306794,86.51118875,41.04347643
0.252196789,10.9875412,77.23374367,60.916996,33.78553391,62.55392075,47.43733406,23.28977585,11.85736656,43.68646851
4.39956516,12.35254157,57.84766078,67.9795444,1.533267498,19.07894552,63.8384521,78.71276736,0.754135847,47.29212583
3.545289636,8.191744566,2.05937624,38.1188035,24.43020344,95.06478429,34.28231478,12.36444712,33.00791979,38.59571567
2.28212744,9.496523261,30.01382947,72.47031331,24.81898546,54.79952872,82.75907636,30.39744496,58.16429257,61.22977506
4.737080336,3.24002409,8.131670952,78.85792255,33.91386986,59.3935132,1.65374279,63.0843401,60.69200039,64.08347322
4.813322723,10.66101086,56.58454299,0.118678808,3.345525265,93.59190643,20.74488997,73.41598868,87.86839843,34.12628638
1.948792338,7.568582773,56.55673742,8.815658092,22.40163326,98.93068671,29.89600897,10.99404097,95.81063986,30.62471582
4.38729316,3.959270358,39.39772248,84.0369761,30.68008661,43.48746598,21.91897035,11.29088998,22.31960893,48.38371326
2.724561691,3.571997643,86.35206223,98.1862545,27.00439453,124.9727678,31.17113113,15.05732536,35.53562164,65.56172347
4.191943109,6.004445672,27.80715823,5.048722029,2.052466869,94.42494333,16.20151401,58.53707194,86.40882373,32.94782453
0.039737821,8.020211935,50.23752451,30.28041124,22.34526157,56.21917367,16.49976969,57.510674,55.97549677,38.80683688
2.684036791,4.658582091,61.30946279,35.87806821,12.6558423,64.75921214,68.18678975,91.10134244,99.46663976,55.13727355
1.375590563,12.81146479,36.75453663,18.95692348,25.65720558,24.24590826,99.13036823,42.54491329,56.16972446,33.54622644
3.865077198,3.773837209,53.18664908,38.85487914,22.35379934,19.84038532,17.03571677,0.317472219,93.28092933,41.73462183
0.391673446,11.74865842,69.33830976,65.50744772,2.661967278,12.76825786,24.8614192,84.43998098,54.03593779,50.54096733
4.764216244,5.863379359,43.28933358,45.26043534,38.04361582,119.2257291,35.50906777,78.50189805,74.25504327,45.17631563
1.97709322,3.526662827,97.96824455,70.6193924,20.48021317,121.0050488,44.94185448,0.777816772,49.89533424,51.62554405
2.78444618,10.13947356,73.08556437,69.43876147,34.92579222,21.58688962,61.2662971,89.31505084,82.83163905,65.63426932
2.711935639,4.618057966,24.0214467,42.04193354,23.82294178,73.95696759,72.17456102,51.35837793,98.20119143,58.88290175
1.818322241,8.856254935,61.10027432,35.79857945,7.929832935,28.87493193,78.55499387,1.013308764,28.30713391,29.62610164
0.020097494,11.24481344,23.95436764,63.58015537,20.71413994,14.91144419,85.84802151,88.44377995,53.09550762,56.17985254
2.28946656,10.39468968,81.87035918,21.8308866,34.54627752,73.8056916,53.41596007,85.71657538,2.16178298,30.39071036
4.54477489,7.123405695,62.4375701,16.04231596,33.99468899,97.98659682,76.12107992,8.955562115,78.41876745,33.48872312
1.526103318,9.027223468,76.54038072,45.26715875,0.314981937,97.22793877,50.52891374,12.81648278,98.03038239,46.77786736
1.52785778,5.170872688,10.56861877,65.76523781,24.85752106,71.02674007,43.48583221,24.2500782,37.79783249,52.93958055
2.122875154,6.79961741,48.22389483,48.50317836,8.219649792,64.43685472,84.82381701,89.65021968,91.43859744,60.06379983
3.224480748,2.859306097,9.788095951,61.34282351,4.664025307,71.66195512,93.93364191,88.09701204,5.436956882,49.90336933
2.197190821,0.46747148,20.25540471,58.41348767,23.23861361,111.9953209,85.98282933,27.56498456,57.42991567,51.45503644
0.633980036,0.406280994,47.1237421,4.182696342,1.291704178,121.8442225,95.44928074,48.48601818,63.23692799,27.50645993
2.696354091,3.92493546,60.45793891,24.68146682,33.30186605,49.12552059,78.9578855,36.4980638,29.20822501,31.0382672
4.078506827,10.48872304,32.38772154,83.51596594,36.26307964,128.6726177,86.45819426,13.88648748,74.86733198,64.07647575
3.161723912,12.06310737,99.55125451,64.77003694,17.90434122,70.23335278,8.628898859,76.1975348,25.92101693,49.11370247
3.41054678,5.667713165,92.95201302,91.48511887,38.90584946,21.82006836,51.85189247,49.58543777,52.4169445,50.27975213
3.606155813,11.49561942,96.82566524,68.65798831,25.62544584,17.62815893,61.72758937,17.20859408,2.708214521,44.66094976
4.880595803,5.211729765,26.72692537,58.93503428,33.7942934,80.37417531,7.216465473,44.72852945,56.24724627,54.23807929
1.410974562,7.088911414,31.20649457,41.46693349,31.80484056,26.0002619,64.15193677,89.75051045,1.141625643,34.6112803
2.946242094,2.505828381,78.96773815,77.53212452,27.72192955,104.4045949,56.88922405,15.68920612,93.67406368,68.03098496
3.398728073,8.734691739,20.83415389,87.10388541,17.62447119,82.71881759,56.79625869,23.6092031,3.180021048,56.22523121
1.553904414,11.73425889,33.53446722,98.83660078,32.45542049,19.06948447,16.46846533,36.39096022,7.102334499,38.74049704
4.487972558,10.30208576,99.28484559,61.04446054,1.846849918,100.5124789,78.02191377,7.170444727,16.7648375,47.22606764
0.674476624,12.0240202,34.2297554,25.95286369,29.51972961,111.5735102,15.40136337,11.20772362,67.23899841,26.34163192
0.586338937,10.20697176,1.556891203,45.38170695,6.45958662,51.59537256,5.893629789,18.71868968,46.18150592,38.93462132
0.124128461,4.736852407,76.8398881,38.38301897,13.26452732,43.78991723,20.27498484,31.06738329,12.0090127,29.37540891
4.628130496,0.536004424,37.94768453,24.26555753,27.47617006,4.800887704,38.3064568,8.126527071,25.31140447,20.41603336
3.951512575,11.09716654,37.50393391,15.70851803,18.46184731,105.8591628,44.43542957,78.3834219,96.79949284,36.06398156
0.912701786,9.162825704,58.94626975,62.85790801,12.14299917,69.78577793,14.12834525,32.0597589,16.89943671,44.12061096
4.922627807,8.843411684,28.03601027,50.72492361,8.68499279,18.57661128,34.56009626,71.43968344,46.65697813,42.03722657
4.149868786,2.793963313,39.26654458,17.92832017,13.80266428,24.86707509,3.483349085,70.82310319,5.962234735,17.19302185
4.884588718,6.090379715,93.82567406,67.65480042,31.71869278,114.8817921,49.80807304,63.85326385,26.06282234,56.52028548
0.868600309,8.381916642,34.14608836,33.21534991,25.66347837,127.5543159,20.3004539,79.97152209,40.46198726,28.57953872
3.039551377,6.089947462,94.94143724,86.06373072,18.25050831,13.26171994,74.17365313,39.74052668,66.91170931,52.27133862
2.095240653,1.842930198,86.03561521,97.67850041,4.72525835,89.33958113,35.25303006,54.81217504,97.37089276,74.15065926
0.410045385,12.0777564,36.06240749,96.10445499,10.09348869,68.38077784,27.66797543,70.21124363,20.31829357,55.98504284
2.457513511,12.51695454,84.80405211,69.76580024,7.111356258,118.8078469,92.21391082,10.92199683,77.25123763,56.28843292
0.026962161,0.893329859,35.8630538,35.71413755,14.19007778,126.7496622,66.95379019,21.81586027,22.876966,26.32821315
2.120557129,13.30729473,9.584242105,95.82200646,6.056940556,39.63014901,56.35109544,8.805900812,55.47609925,53.38399711
3.621449471,7.561127663,51.47609711,85.38975716,8.647270203,27.74589062,91.05834961,32.57088661,92.99974442,63.06689786
4.211240709,9.937446237,5.384272337,75.76243281,13.80352736,62.50205934,46.98907733,75.82060695,43.21567416,60.52848506
1.851962209,4.520038366,98.65852594,21.16662264,37.05301762,82.79837251,92.78942347,96.18741274,97.95728922,48.79539383
1.637012064,4.262618423,72.58942723,54.13740277,18.64976168,62.589975,33.36079717,3.489094973,36.31423116,42.20420344
1.347719431,4.688808918,33.28573704,91.42501354,17.32388496,58.04854155,21.47943974,20.12774944,57.24804401,59.57749579
3.455526531,0.073445439,72.47976661,39.71232772,18.4084487,96.54771984,96.37522101,23.33068252,55.18268943,45.33626306
3.099817634,9.054911852,84.79880095,8.149945736,21.33395672,28.30055118,47.68275023,48.11519384,72.92050123,28.2492377
2.201307118,13.32938468,76.88832879,81.68841004,1.519834995,115.6659585,84.52554345,89.33172822,3.83182168,65.0303473
2.981250286,10.97434998,57.22985268,68.26906204,31.57499313,2.573032379,45.45102119,62.72192001,2.473592758,47.26769402
4.825685918,10.25930274,15.12495875,55.68897128,17.07113981,114.2169231,17.0630157,20.18195987,1.171082258,40.29003407
1.427083611,6.869898558,38.43060732,45.69364786,31.09783649,64.06491399,32.81174898,8.659994602,14.96020555,35.21954729
1.156276762,8.266748786,96.29076123,37.63640523,4.972336292,34.55695212,12.56139874,79.40142751,62.69806027,39.69975482
0.556038618,8.515285015,83.12900066,19.6877718,12.98506737,69.8478055,36.07490063,2.400517464,95.91882229,38.70463684
0.032229125,4.077415586,10.10817885,68.64475608,27.53818274,83.04934204,45.99704146,96.48308158,35.70355773,61.52798124
3.264729381,13.5928061,60.43895483,30.19055128,25.60491085,68.09744239,68.5926795,18.74588728,91.75828695,47.56310132
4.521513283,13.06628788,34.39169526,39.05292153,33.72650385,63.37001145,62.46958375,57.17597604,16.11729264,36.83343979
0.075807571,6.711882591,81.44826889,75.7165432,19.89639282,23.17669392,39.59741592,69.98019218,9.220695496,48.01827322
3.876486719,3.201978326,2.284163237,44.72348094,17.282722,6.258477569,0.688284636,16.03409648,0.119227171,26.10078378
0.771263242,10.57605147,47.50963449,94.45925951,34.93574619,71.38263345,33.7425828,18.22272539,10.54741144,51.80226563
1.133991778,0.545750976,7.38375783,93.73214841,0.040638447,117.2766453,4.34897542,9.355813265,48.64152074,63.72611055
4.092131853,0.485895634,84.8597765,94.22280788,28.03406715,92.67017126,26.97193623,86.60962582,69.97320652,74.90351075
1.516234577,2.742732167,49.88655448,66.57285094,1.629464626,46.63790882,24.52663779,71.63895965,67.88610816,56.56280038
0.035857558,2.865411043,56.19171858,21.80665731,25.61622143,16.16474986,29.34178114,59.9286437,82.17352629,37.4051161
3.038695157,12.44280899,51.86973214,58.00343156,6.837103367,117.6690656,41.20860696,83.67653489,33.98290277,48.64140597
0.532562733,1.999311447,64.80517387,87.46852875,1.131000519,99.77660179,70.42136192,90.33203125,38.28988075,70.92866499
1.981318891,2.088715196,94.84040141,53.65697742,31.87968016,32.96754301,57.09339976,5.418032408,14.91362453,36.1718468
0.531473756,10.66877055,91.9600606,85.09041071,16.24252796,66.72906995,67.89637804,48.75255823,10.15836,56.22622443
2.129239142,3.008804679,57.67505765,19.54377294,0.82732439,99.81643736,41.78016782,71.72139287,67.82625318,31.92223684
2.778753042,5.873101711,33.05814266,73.67269993,11.55291557,44.31349039,45.00062466,87.64765263,8.366274834,50.58987256
2.939281166,11.25201237,58.07465911,7.568877935,33.43620062,38.91986549,29.47377563,54.12058234,14.86510634,16.56390131
0.817987323,8.324875116,23.27779531,10.78146696,3.106169701,42.68313766,87.40075827,5.696666241,4.761922359,15.89963564
3.038497269,8.102502704,25.66033006,5.190330744,35.6367898,93.02112877,98.3305037,16.7337954,25.64154267,31.00667358
0.994582176,13.90597248,68.28689575,53.57384682,10.92334747,73.99873257,55.15918732,30.07626534,35.04247665,45.76819085
1.710983217,4.711505532,59.8346889,82.34297633,13.92842054,84.46618974,84.56937671,19.43728328,59.47028995,67.2084574
0.49531281,6.772079229,20.65883875,68.02655458,15.81896305,54.73801255,90.40008783,56.93894625,22.04500437,53.34151431
2.279225886,9.783839583,50.53380132,13.75291944,24.93005037,33.27496111,9.474116564,46.42980695,45.49639821,24.17017776
4.704281092,7.293114185,67.61667728,11.99252605,10.74864388,96.48186445,86.30354404,15.71967602,85.36560535,33.25933141
2.536232173,4.756623387,64.99475837,79.76760268,1.337296963,129.7829074,22.41072059,63.31271529,3.837817907,54.42412159
3.406528831,13.51709676,20.73038816,82.71068335,22.93803692,2.989519835,8.052814007,47.89565802,27.9316783,46.73545734
3.634689152,0.407673717,28.66387963,73.82650971,25.53571939,98.4154588,87.98566461,30.8106482,35.86860299,61.5377113
1.620557308,6.34495163,23.19226265,44.39382553,33.04296494,73.87531281,81.35972023,15.82422256,15.15231133,39.38024902
0.089405477,0.331091523,53.37054133,69.69749331,32.12034941,101.6577381,70.46973109,28.25786471,36.76773906,59.9639941
2.09100306,10.10375094,15.29542208,76.51964426,7.59083271,17.69950032,89.1931653,82.28384256,87.27179766,67.69010822
4.799284041,8.217535377,90.89162946,26.60372853,10.57147264,35.78209937,93.61246228,64.97519612,8.458596468,28.53651949
2.722719908,7.705893993,23.74045849,8.449864388,30.95328331,89.78564501,42.33577251,26.34327412,70.55127621,33.76777272
4.245075881,9.376682401,15.03161788,35.36629081,29.33665991,82.39597976,78.9722383,82.66262412,76.06400847,53.59713876
3.487517238,3.081724405,65.39520025,31.00250959,13.10010433,22.57706046,14.39365149,86.18382215,77.90349722,39.69759174
0.269165337,0.439376712,60.34327149,33.68735909,12.5690484,82.37256348,90.8869803,76.93248391,36.00197434,43.48597381
3.584804535,9.073084831,81.13260269,0.602293015,19.38438416,58.84481907,56.88428879,44.49973106,14.60571289,19.63806425
1.093636453,4.676965356,70.61397433,43.69904399,10.771873,11.22675836,41.21047854,91.10829234,88.84698749,49.02395958
0.887392163,8.475309134,40.37176371,76.63413286,38.60891819,110.5598223,35.02756357,97.10170031,29.715693,64.52174933
0.482870638,13.87532175,35.2426827,9.902840853,36.59924746,97.49898493,31.9393456,60.41420102,35.08198857,29.80567451
1.953698397,9.415152073,81.9470644,57.62479305,15.62386513,118.7414336,49.86488819,70.34852505,78.81586552,51.40335828
0.206925571,11.2010566,16.63250327,40.62470794,27.06319571,68.20927799,38.8555944,9.680074453,36.86594367,39.27240362
2.1376127,11.7521565,81.9304347,6.87764883,24.70565319,42.0951736,37.33147383,78.03186178,88.71058226,35.55951334
2.211945355,8.997416377,96.72389627,81.11076951,23.39693308,27.94420063,64.30984139,32.68719316,73.94204736,58.55781971
1.577265263,12.69095802,64.031744,83.18557739,29.96713638,14.75197792,59.90672112,33.33911896,39.70150948,49.57953187
3.153851926,10.94736922,95.79350352,71.38864398,29.82439756,50.63907087,12.27013469,6.279581785,46.81155086,50.74658724
4.093952775,1.292027235,93.20231676,17.24697351,9.04900074,75.92151761,31.46773577,56.5194726,6.066143513,24.10515023
0.201567709,7.541378379,41.64360166,67.01939702,22.48603106,15.61800063,63.76140714,17.36596227,5.298215151,42.63148596
2.282470465,7.068349361,18.06657314,99.40989017,26.34242058,76.77208185,40.9709692,43.87800694,20.36445141,57.42940015
3.266019523,5.287363172,92.30718017,25.8651197,29.7708106,81.95424736,55.82055449,5.937331915,5.62838912,27.25234508
3.324100375,5.355541468,52.80679464,69.36930418,11.99296474,12.34952331,65.58698416,88.72298002,52.19863653,55.76729904
0.061173737,9.6003474,40.39364457,88.99713159,15.30452967,17.71337807,92.09213853,52.22516656,24.15171266,48.88237457
1.303505898,3.642907143,14.12601471,23.44250679,12.93575287,18.84776592,88.91334534,69.89121437,17.05102921,27.26214127
1.653352678,10.8092953,52.20014453,8.869808912,24.84432936,53.14174592,38.18971515,61.12524867,80.82744479,36.30792541
3.060782552,6.552928686,53.91403437,80.04761934,12.21186161,89.04337525,64.89063501,48.47661257,55.82510233,66.5060082
2.405082285,12.21863496,19.71352696,2.885037661,28.32947969,109.3627793,79.94778752,22.01212049,50.60141683,28.96902648
0.859915018,8.656696796,53.24156284,69.01023388,22.81598091,111.2066913,93.04659367,38.3867979,50.71461201,59.26225625
4.469721019,2.661969304,28.62791419,35.47229171,18.33841085,6.643583179,47.68938422,47.06916213,65.79861045,37.4987295
1.404890418,13.81277776,68.3074832,35.32317877,12.32532024,89.30202365,95.6933856,41.35288,68.02586317,46.27998454
3.243120015,3.485474467,70.50290704,56.80933595,16.20199442,38.7943536,34.63426232,16.25929475,37.65636086,41.5061078
1.984717846,13.21701813,43.96424294,72.98440933,24.55976486,44.78940964,12.70298958,62.01734543,43.5781002,55.03984018
1.428564489,1.39848578,52.18741298,51.30855441,7.023074627,32.76310384,62.57273555,82.06130862,50.12318492,47.36786072
0.77860415,11.85078692,35.44636965,29.53802347,34.52328205,42.84043431,54.48571444,43.72507334,51.30702257,38.27991881
0.621246397,2.128771186,80.63409925,73.9939034,34.85224962,114.9882036,72.93012738,12.0968163,4.048234224,55.51535711
4.602535963,0.515155315,3.927111626,46.94340229,2.876577377,38.28061342,78.79683971,90.64247608,20.69642544,41.1664858
0.568518341,9.319992185,26.22947097,77.8934896,19.26990271,68.57123077,46.3468492,72.77283072,14.88637328,56.75637448
3.628517985,12.1385138,76.52820349,29.39747572,6.191000938,49.07083869,81.99638128,66.82976484,93.6629653,46.18159163
2.512178719,2.608852267,92.76457429,60.57277322,24.62448359,47.83263505,78.8991034,82.06496835,92.04388261,64.95281785
3.857717514,12.54512691,86.40775681,53.73511314,9.233703613,27.64038563,20.38698196,87.89134026,36.5190506,42.14646853
4.269038141,6.319432855,47.17132449,82.9333961,3.177039623,119.3127149,68.08521152,84.56627727,52.98978686,67.35868451
4.378765225,9.372125387,33.55127573,63.03263903,15.53404331,2.88398385,2.254927158,45.82930803,47.63885736,46.0612932
0.956017077,7.712216735,87.14945912,38.40263486,3.401997089,30.78040659,86.70256734,26.92669034,50.25780797,37.62635349
2.692462206,10.32243586,31.89079762,9.039473534,22.48124123,58.13544989,16.23928547,32.72511959,26.45246983,21.08376044
1.516024768,5.225299001,49.80911613,75.63847899,4.69419241,122.3123854,47.74021506,36.80810332,14.46394324,53.40047426
2.634143233,11.44114804,33.37715864,34.06289816,17.20328808,2.93038249,86.65417433,53.87433767,94.39314604,45.76308849
2.450869381,8.645285487,89.45403695,2.875334024,29.73215342,36.00498021,88.41205239,33.48007798,41.46466851,22.44380175
0.674946308,3.602819443,44.63038445,7.93094635,19.47710037,58.87042046,71.38915062,45.99952698,83.42270851,38.78490974
1.417449415,12.64537871,77.6303947,27.03534961,35.7476306,103.3813995,26.45565867,23.18117023,76.78076625,33.40759936
2.633238435,2.897217512,76.79320574,60.65841913,27.91992664,12.40156293,43.01272631,41.16626978,32.76005983,44.00868981
4.593476355,10.6281513,3.566247225,5.730372667,15.95137835,52.05677092,66.82174802,57.37088323,75.41177869,36.43060726
4.077447653,2.100999355,94.21269894,76.44102573,15.71200371,39.81905222,18.70400906,42.02730656,59.4378233,56.11814413
2.968978584,7.31050694,78.12661529,15.27952552,32.36518621,105.7234925,61.87924743,56.99724555,40.16608596,29.69092932
3.951551318,9.922828913,52.57505178,39.60264921,12.10046291,72.31131911,29.63746786,99.01980162,93.31210852,54.56002271
3.969836533,5.988328815,69.40918565,62.86740899,31.31016016,94.0193969,53.26099992,30.90501428,66.6316092,60.99548141
2.204470634,12.20943165,42.11845398,48.12073708,35.93448639,61.35549068,45.44582367,5.140733719,92.15040207,55.64031723
1.069599092,5.91831553,23.10563922,95.96793056,22.8012538,21.34122789,48.47509265,41.50950313,47.9121387,49.34116907
3.454621434,0.800086737,76.5491128,35.35481691,17.48171329,27.27696061,94.38606501,48.9254117,77.4225831,44.39251995
0.295831263,6.754504561,45.75360417,87.15875745,15.09804964,116.1659294,10.40681005,95.86103559,17.254287,65.62928561
4.97087121,9.217056751,93.28539371,65.60313702,14.77589607,106.285522,44.8335886,91.2541151,56.42006397,61.47220131
3.787243068,6.47698319,54.00423408,97.4513948,25.66179037,104.9422473,62.83621192,65.22502303,31.69006705,69.6390036
3.501152396,13.87945485,55.65508604,94.112432,0.745806694,63.80056262,38.72946501,56.6118598,21.32805586,52.83308347
1.807849705,10.75028694,18.03041101,46.26188874,19.76866007,87.11514294,40.0963366,61.30266786,24.8200953,44.36316664
